path,labels,phonemes
train\Voice614.wav,अरू जाडाका रात्रिसरह नै त्यो रात्रि पनि थियो । जीवनको कार्यरतता एकदम थामिएर अडेको मानौं तमाम विश्व स्पन्दनहीन भएको छ ।,ə ɾ uː   d͡ʒ aː ɖ aː k aː   ɾ aː t̪  ɾ i s ɾ ɦ   n ai   t̪  j oː   ɾ aː t̪  ɾ i   p n i   t̪ʰ i j oː     d͡ʒ iː ʋ n k oː   k aː ɾ  j ɾ t̪ t̪ aː   eː k d̪ m   t̪ʰ aː m i eː ɾ   ə ɖ eː k oː   m aː n au ̃   t̪ m aː m   ʋ i ʃ  ʋ   s  p n  d̪ n ɦ iː n   bʱ eː k oː   t͡ʃʰ  
train\Voice152.wav,यो पनि त यहाँ अन्त्य नहुने गरी चारैतिर फैलिएको छ; र यसको आकृतिमा कनै पनि परिचयको सानो झल्को पनि पाइँदैन।,j oː   p n i   t̪   j ɦ aː ̃   ə n  t̪  j   n ɦ u n eː   g ɾ iː   t͡ʃ aː ɾ ai t̪ i ɾ   pʰ ai l i eː k oː   t͡ʃʰ   ɾ   j s k oː   aː k t̪ i m aː   k n ai   p n i   p ɾ i t͡ʃ j k oː   s aː n oː   d͡ʒʱ l  k oː   p n i   p aː i ̃ d̪ ai n
train\Voice879.wav,वन अध्यात्म कालदेखि नै शान्तिको पुजारी रहेको छ।,ʋ n   ə d̪ʱ  j aː t̪  m   k aː l d̪ eː kʰ i   n ai   ʃ aː n  t̪ i k oː   p u d͡ʒ aː ɾ iː   ɾ ɦ eː k oː   t͡ʃʰ
train\Voice51.wav,"राधा कस्ती सरल बालिका जस्ती थिई, उसको गोल-गोल अनुहारमा अझै बालिकाको स्निग्धता बाँकी नै थियो- तर आमा पनि हुन लागेकी थिई अब त्यो ।",ɾ aː d̪ʱ aː   k s  t̪ iː   s ɾ l   b aː l i k aː   d͡ʒ s  t̪ iː   t̪ʰ i iː   u s k oː   g oː l g oː l   ə n u ɦ aː ɾ m aː   ə d͡ʒʱ ai   b aː l i k aː k oː   s  n i g  d̪ʱ t̪ aː   b aː ̃ k iː   n ai   t̪ʰ i j oː   t̪ ɾ   aː m aː   p n i   ɦ u n   l aː g eː k iː   t̪ʰ i iː   ə b   t̪  j oː  
train\Voice583.wav,त्यस्तै नेपाली संस्कृति सबै नेपालको समुन्नति चाहने साझा भावना हो।,t̪  j s  t̪ ai   n eː p aː l iː   s ̃ s  k t̪ i   s b ai   n eː p aː l k oː   s m u n  n t̪ i   t͡ʃ aː ɦ n eː   s aː d͡ʒʱ aː   bʱ aː ʋ n aː   ɦ oː
train\Voice695.wav,त्यसै कारणले यदि हामीले कडा नियम र कानुन बनायो भने हाम्रो समाज अगाडि बढ्न सक्छ र सगरमाथा झैँ उच्च नाम कमाउन सक्छ।,t̪  j s ai   k aː ɾ ɳ l eː   j d̪ i   ɦ aː m iː l eː   k ɖ aː   n i j m   ɾ   k aː n u n   b n aː j oː   bʱ n eː   ɦ aː m  ɾ oː   s m aː d͡ʒ   ə g aː ɖ i   b ɖʱ  n   s k  t͡ʃʰ   ɾ   s g ɾ m aː t̪ʰ aː   d͡ʒʱ ai ̃   u t͡ʃ  t͡ʃ   n aː m   k m aː u n   s k  t͡ʃʰ
train\Voice667.wav,उसलाई पुलिसले केर्दा या न्याय गोष्ठीमा सोध्दा उसले एकनाससँग भनेको थियो- मैले फ्याँकेको हो बम ।,u s l aː iː   p u l i s l eː   k eː ɾ  d̪ aː   j aː   n  j aː j   g oː ʂ  ʈʰ iː m aː   s oː d̪ʱ  d̪ aː   u s l eː   eː k n aː s s ̃ g   bʱ n eː k oː   t̪ʰ i j oː   m ai l eː   pʰ  j aː ̃ k eː k oː   ɦ oː   b m  
train\Voice47.wav,अस्ट्रेलियाले एक इरानी व्यवसाय र तीन जना इरानी नागरिकमाथि प्रतिबन्ध लगाएको जनाउँदै उनले कुरा रखे।,ə s  ʈ  ɾ eː l i j aː l eː   eː k   i ɾ aː n iː   ʋ  j ʋ s aː j   ɾ   t̪ iː n   d͡ʒ n aː   i ɾ aː n iː   n aː g ɾ i k m aː t̪ʰ i   p  ɾ t̪ i b n  d̪ʱ   l g aː eː k oː   d͡ʒ n aː u ̃ d̪ ai   u n l eː   k u ɾ aː   ɾ kʰ eː
train\Voice600.wav,"आधुनिक युगमा पत्रपत्रिकाले खेल्ने भूमिका ज्यादै प्रभावकारी देखिन्छ, अहिले पत्रपत्रिका विना कुनै पनि क्षेत्रको विकास हुन् सम्भव छैन, ।",aː d̪ʱ u n i k   j u g m aː   p t̪  ɾ p t̪  ɾ i k aː l eː   kʰ eː l  n eː   bʱ uː m i k aː   d͡ʒ  j aː d̪ ai   p  ɾ bʱ aː ʋ k aː ɾ iː   d̪ eː kʰ i n  t͡ʃʰ   ə ɦ i l eː   p t̪  ɾ p t̪  ɾ i k aː   ʋ i n aː   k u n ai   p n i   k  ʂ eː t̪  ɾ k oː   ʋ i k aː s   ɦ u n    s m  bʱ ʋ   t͡ʃʰ ai n  
train\Voice962.wav,"उनले काठमाण्डौ उपत्यका जस्तो समृद्ध शाली, वैभवशाली राज्यमाथि हमला गर्न तगाराका रूपमा देखिएको नुवाकोटमाथि पहिलो आक्रमण गरे।",u n l eː   k aː ʈʰ m aː ɳ  ɖ au   u p t̪  j k aː   d͡ʒ s  t̪ oː   s m d̪  d̪ʱ   ʃ aː l iː   ʋ ai bʱ ʋ ʃ aː l iː   ɾ aː d͡ʒ  j m aː t̪ʰ i   ɦ m l aː   g ɾ  n   t̪ g aː ɾ aː k aː   ɾ uː p m aː   d̪ eː kʰ i eː k oː   n u ʋ aː k oː ʈ m aː t̪ʰ i   p ɦ i l oː   aː k  ɾ m ɳ   g ɾ eː
train\Voice714.wav,र बालाई जेठो छोरोमाथि बडो आशा थियो ।,ɾ   b aː l aː iː   d͡ʒ eː ʈʰ oː   t͡ʃʰ oː ɾ oː m aː t̪ʰ i   b ɖ oː   aː ʃ aː   t̪ʰ i j oː  
train\Voice938.wav,"बजारमा ल्याइरहेका छन्, विज्ञापन वा प्रचार-प्रसार नभई कुनै पनि वस्तुले बजार पाउन सक्दैन, त्यसैले औद्योगिक उत्पादनहरूको प्रचार-प्रसार खुब गर्नुपर्छ, हाम्रो देशमा विभिन्न ।",b d͡ʒ aː ɾ m aː   l  j aː i ɾ ɦ eː k aː   t͡ʃʰ n    ʋ i d͡ʒ  ɲ aː p n   ʋ aː   p  ɾ t͡ʃ aː ɾ p  ɾ s aː ɾ   n bʱ iː   k u n ai   p n i   ʋ s  t̪ u l eː   b d͡ʒ aː ɾ   p aː u n   s k  d̪ ai n   t̪  j s ai l eː   au d̪  j oː g i k   u t̪  p aː d̪ n ɦ ɾ uː k oː   p  ɾ t͡ʃ aː ɾ p  ɾ s aː ɾ   kʰ u b   g ɾ  n u p ɾ  t͡ʃʰ   ɦ aː m  ɾ oː   d̪ eː ʃ m aː   ʋ i bʱ i n  n  
train\Voice693.wav,"सयभित्र तमाम जात जाति, भाषा भाषी र धर्मावलम्बीहरुका विचार र भावना मिलेका छन्।",s j bʱ i t̪  ɾ   t̪ m aː m   d͡ʒ aː t̪   d͡ʒ aː t̪ i   bʱ aː ʂ aː   bʱ aː ʂ iː   ɾ   d̪ʱ ɾ  m aː ʋ l m  b iː ɦ ɾ u k aː   ʋ i t͡ʃ aː ɾ   ɾ   bʱ aː ʋ n aː   m i l eː k aː   t͡ʃʰ n 
train\Voice36.wav,"देशको भौतिक अवस्थालाई विपन्नताबाट सम्पन्नतातर्फ, नराम्रो अवस्थाबाट राम्रो अवस्थातर्फ, यथास्थितिबाट उन्नतितर्फ लैजानुलाई देश विकास भनिन्छ।",d̪ eː ʃ k oː   bʱ au t̪ i k   ə ʋ s  t̪ʰ aː l aː iː   ʋ i p n  n t̪ aː b aː ʈ   s m  p n  n t̪ aː t̪ ɾ  pʰ   n ɾ aː m  ɾ oː   ə ʋ s  t̪ʰ aː b aː ʈ   ɾ aː m  ɾ oː   ə ʋ s  t̪ʰ aː t̪ ɾ  pʰ   j t̪ʰ aː s  t̪ʰ i t̪ i b aː ʈ   u n  n t̪ i t̪ ɾ  pʰ   l ai d͡ʒ aː n u l aː iː   d̪ eː ʃ   ʋ i k aː s   bʱ n i n  t͡ʃʰ
train\Voice906.wav,कार्तिक महिनाको शुल्क पक्षको दोस्रो दिन यो चाड पर्दछ।,k aː ɾ  t̪ i k   m ɦ i n aː k oː   ʃ u l  k   p k  ʂ k oː   d̪ oː s  ɾ oː   d̪ i n   j oː   t͡ʃ aː ɖ   p ɾ  d̪ t͡ʃʰ
train\Voice932.wav,मैले आजसम्मको दिनहरुमा कहिल्यै सुनेको छैन उपर्युक्त ठाउंमा पुरुष शब्द जोडीएको ।,m ai l eː   aː d͡ʒ s m  m k oː   d̪ i n ɦ ɾ u m aː   k ɦ i l  j ai   s u n eː k oː   t͡ʃʰ ai n   u p ɾ  j u k  t̪   ʈʰ aː u ̃ m aː   p u ɾ u ʂ   ʃ b  d̪   d͡ʒ oː ɖ iː eː k oː  
train\Voice29.wav,उक्त महत्त्वलाई बुझ्दा बुझ्दै पनि बढ्दो जनसंख्याको कारणले दिन प्रतिदिन जंगलको विनाश भइरहेको पाइन्छ।,u k  t̪   m ɦ t̪  t̪  ʋ l aː iː   b u d͡ʒʱ  d̪ aː   b u d͡ʒʱ  d̪ ai   p n i   b ɖʱ  d̪ oː   d͡ʒ n s ̃ kʰ  j aː k oː   k aː ɾ ɳ l eː   d̪ i n   p  ɾ t̪ i d̪ i n   d͡ʒ ̃ g l k oː   ʋ i n aː ʃ   bʱ i ɾ ɦ eː k oː   p aː i n  t͡ʃʰ
train\Voice63.wav,राधा लाजले भुतुक्क भएकी थिई ।,ɾ aː d̪ʱ aː   l aː d͡ʒ l eː   bʱ u t̪ u k  k   bʱ eː k iː   t̪ʰ i iː  
train\Voice573.wav,कतिपय त् यसलाई पेसाकै रूपमा पनि अँगालेको पाइन्छ।,k t̪ i p j   t̪    j s l aː iː   p eː s aː k ai   ɾ uː p m aː   p n i   ə ̃ g aː l eː k oː   p aː i n  t͡ʃʰ
train\Voice561.wav,इज्जत थुपार्छ यसले हामी सबैको ।,i d͡ʒ  d͡ʒ t̪   t̪ʰ u p aː ɾ  t͡ʃʰ   j s l eː   ɦ aː m iː   s b ai k oː  
train\Voice543.wav,"बनारसको पसल यहाँ कहाँ ? मिश्ची, छोहोरा, नरिवलका टुक्रा, राता, हरिया र काला रङ्गका मोटा- मोटा चुराहरू मात्र थिए त्यसको पसलमा ।",b n aː ɾ s k oː   p s l   j ɦ aː ̃   k ɦ aː ̃     m i ʃ  t͡ʃ iː   t͡ʃʰ oː ɦ oː ɾ aː   n ɾ i ʋ l k aː   ʈ u k  ɾ aː   ɾ aː t̪ aː   ɦ ɾ i j aː   ɾ   k aː l aː   ɾ ŋ  g k aː   m oː ʈ aː   m oː ʈ aː   t͡ʃ u ɾ aː ɦ ɾ uː   m aː t̪  ɾ   t̪ʰ i eː   t̪  j s k oː   p s l m aː  
train\Voice81.wav,नारी हक र स्वतन्त्रता भन्ने बितिक्कै पुरुष जमात तिर फर्केर औंला उठाउने परम्परित प्रब्रित्तीबाट ग्रस्त नारीहरुको जमात पनि छ ।,n aː ɾ iː   ɦ k   ɾ   s  ʋ t̪ n  t̪  ɾ t̪ aː   bʱ n  n eː   b i t̪ i k  k ai   p u ɾ u ʂ   d͡ʒ m aː t̪   t̪ i ɾ   pʰ ɾ  k eː ɾ   au ̃ l aː   u ʈʰ aː u n eː   p ɾ m  p ɾ i t̪   p  ɾ b  ɾ i t̪  t̪ iː b aː ʈ   g  ɾ s  t̪   n aː ɾ iː ɦ ɾ u k oː   d͡ʒ m aː t̪   p n i   t͡ʃʰ  
train\Voice770.wav,गत वैशाखसम्म तीन वटा एसी रहेकोमा अहिले थप गरिएको हो ।,g t̪   ʋ ai ʃ aː kʰ s m  m   t̪ iː n   ʋ ʈ aː   eː s iː   ɾ ɦ eː k oː m aː   ə ɦ i l eː   t̪ʰ p   g ɾ i eː k oː   ɦ oː  
train\Voice745.wav,नेपालमा भएको जंगलको सदुपयोग गर्न सकेमा नेपाल धनी र नेपाली सुख हुन् सक्छन्।,n eː p aː l m aː   bʱ eː k oː   d͡ʒ ̃ g l k oː   s d̪ u p j oː g   g ɾ  n   s k eː m aː   n eː p aː l   d̪ʱ n iː   ɾ   n eː p aː l iː   s u kʰ   ɦ u n    s k  t͡ʃʰ n 
train\Voice849.wav,बेलुका उसले राधालाई भन्यो- हिँड जाउँ नदीतिर घुम्न ।,b eː l u k aː   u s l eː   ɾ aː d̪ʱ aː l aː iː   bʱ n  j oː   ɦ i ̃ ɖ   d͡ʒ aː u ̃   n d̪ iː t̪ i ɾ   gʱ u m  n  
train\Voice795.wav,"रूखहरू एक किनारामा- अमलतास, मौलश्री, शिरीप, काइयो.... फूलका रूखहरू-रुचिपूर्ण ढङ्गबाट लगाइएका छन्‌ ।",ɾ uː kʰ ɦ ɾ uː   eː k   k i n aː ɾ aː m aː   ə m l t̪ aː s   m au l ʃ  ɾ iː   ʃ i ɾ iː p   k aː i j oː   pʰ uː l k aː   ɾ uː kʰ ɦ ɾ uː ɾ u t͡ʃ i p uː ɾ  ɳ   ɖʱ ŋ  g b aː ʈ   l g aː i eː k aː   t͡ʃʰ n   
train\Voice514.wav,पछिल्लो समय पालिकाले तोकआदेशमै दश जनालाई दैनिक ज्यालादारी कर्मचारीको रूपमा नियुक्त गरेको थियो।,p t͡ʃʰ i l  l oː   s m j   p aː l i k aː l eː   t̪ oː k aː d̪ eː ʃ m ai   d̪ ʃ   d͡ʒ n aː l aː iː   d̪ ai n i k   d͡ʒ  j aː l aː d̪ aː ɾ iː   k ɾ  m t͡ʃ aː ɾ iː k oː   ɾ uː p m aː   n i j u k  t̪   g ɾ eː k oː   t̪ʰ i j oː
train\Voice996.wav,युक्रेनको आरोप सुरुमा अस्वीकार गरेको भए पनि पछि इरानले रुस–युक्रेन युद्ध सुरु हुनुभन्दा कैयौं महिना अघि सीमित मात्रामा ड्रोनहरू पठाएको बताएको थियो ।,j u k  ɾ eː n k oː   aː ɾ oː p   s u ɾ u m aː   ə s  ʋ iː k aː ɾ   g ɾ eː k oː   bʱ eː   p n i   p t͡ʃʰ i   i ɾ aː n l eː   ɾ u s j u k  ɾ eː n   j u d̪  d̪ʱ   s u ɾ u   ɦ u n u bʱ n  d̪ aː   k ai j au ̃   m ɦ i n aː   ə gʱ i   s iː m i t̪   m aː t̪  ɾ aː m aː   ɖ  ɾ oː n ɦ ɾ uː   p ʈʰ aː eː k oː   b t̪ aː eː k oː   t̪ʰ i j oː  
train\Voice659.wav,राधा ! तिमीले घरमा लेख्न-पढ्न सिकेको थियो कि थिएन ?,ɾ aː d̪ʱ aː     t̪ i m iː l eː   gʱ ɾ m aː   l eː kʰ  n p ɖʱ  n   s i k eː k oː   t̪ʰ i j oː   k i   t̪ʰ i eː n  
train\Voice122.wav,तत्त्व र देशबाहिरका अंग्रेज साम्राज्यवादी शक्तिसँग बुहारीसाथ लडेर नेपाल र नेपालीको अस्तित्व र अस्मितालाई जोगाए।,t̪ t̪  t̪  ʋ   ɾ   d̪ eː ʃ b aː ɦ i ɾ k aː   ə ̃ g  ɾ eː d͡ʒ   s aː m  ɾ aː d͡ʒ  j ʋ aː d̪ iː   ʃ k  t̪ i s ̃ g   b u ɦ aː ɾ iː s aː t̪ʰ   l ɖ eː ɾ   n eː p aː l   ɾ   n eː p aː l iː k oː   ə s  t̪ i t̪  ʋ   ɾ   ə s  m i t̪ aː l aː iː   d͡ʒ oː g aː eː
train\Voice581.wav,"मानिसले स्वतन्त्रता पाएमा जे पनि गर्न सक्छन्, मानिसले चाहेको हरेक कुरा स्वतन्त्रता पछि पाउन सक्छन्।",m aː n i s l eː   s  ʋ t̪ n  t̪  ɾ t̪ aː   p aː eː m aː   d͡ʒ eː   p n i   g ɾ  n   s k  t͡ʃʰ n    m aː n i s l eː   t͡ʃ aː ɦ eː k oː   ɦ ɾ eː k   k u ɾ aː   s  ʋ t̪ n  t̪  ɾ t̪ aː   p t͡ʃʰ i   p aː u n   s k  t͡ʃʰ n 
train\Voice881.wav,साम्राज्यवादीहरूका विषालु पाइतालालाई पवित्र उपत्यकाको आँगनमा पर्नबाट जोगाए।,s aː m  ɾ aː d͡ʒ  j ʋ aː d̪ iː ɦ ɾ uː k aː   ʋ i ʂ aː l u   p aː i t̪ aː l aː l aː iː   p ʋ i t̪  ɾ   u p t̪  j k aː k oː   aː ̃ g n m aː   p ɾ  n b aː ʈ   d͡ʒ oː g aː eː
train\Voice790.wav,भोलिपल्ट त क समातिइहालेको थियो ।,bʱ oː l i p l  ʈ   t̪   k   s m aː t̪ i i ɦ aː l eː k oː   t̪ʰ i j oː  
train\Voice142.wav,एउटा सानो ढक्कीमा तीन किसिमका चुराहरूलाई अलग्ग डोरीले बाँधेर र अरू सामानहरूलाई एउटा नाङ्लोमा दुई-तीन थुप्रो पारेर राखेको थियो ।,eː u ʈ aː   s aː n oː   ɖʱ k  k iː m aː   t̪ iː n   k i s i m k aː   t͡ʃ u ɾ aː ɦ ɾ uː l aː iː   ə l g  g   ɖ oː ɾ iː l eː   b aː ̃ d̪ʱ eː ɾ   ɾ   ə ɾ uː   s aː m aː n ɦ ɾ uː l aː iː   eː u ʈ aː   n aː ŋ  l oː m aː   d̪ u iː t̪ iː n   t̪ʰ u p  ɾ oː   p aː ɾ eː ɾ   ɾ aː kʰ eː k oː   t̪ʰ i j oː  
train\Voice1015.wav,राधा कत्रो भरोसा लिएर आइरहेकी थिई त्यस साँझमा ।,ɾ aː d̪ʱ aː   k t̪  ɾ oː   bʱ ɾ oː s aː   l i eː ɾ   aː i ɾ ɦ eː k iː   t̪ʰ i iː   t̪  j s   s aː ̃ d͡ʒʱ m aː  
train\Voice822.wav,त्यसैले देश विकासका लागि शिक्षित नारीको खाँचो छ ।,t̪  j s ai l eː   d̪ eː ʃ   ʋ i k aː s k aː   l aː g i   ʃ i k  ʂ i t̪   n aː ɾ iː k oː   kʰ aː ̃ t͡ʃ oː   t͡ʃʰ  
train\Voice555.wav,“असम्भव भन्ने कुरो मूर्खहरूका शब्दकोशमा मात्र हुन्छ” भन्ने नेपोलियनको भनाइ पृथ्वीनारायणको जीवनमा पनि चरितार्थ भयो।,ə s m  bʱ ʋ   bʱ n  n eː   k u ɾ oː   m uː ɾ  kʰ ɦ ɾ uː k aː   ʃ b  d̪ k oː ʃ m aː   m aː t̪  ɾ   ɦ u n  t͡ʃʰ   bʱ n  n eː   n eː p oː l i j n k oː   bʱ n aː i   p t̪ʰ  ʋ iː n aː ɾ aː j ɳ k oː   d͡ʒ iː ʋ n m aː   p n i   t͡ʃ ɾ i t̪ aː ɾ  t̪ʰ   bʱ j oː
train\Voice673.wav,आमा हाँस्थिन्‌ छोरीले कनी-कथी गरेर पढेको देख्दा र कहिले-कहिले त्यहीँनिर बसेर उसले पढेको कथा सुन्थिन्‌ ।,aː m aː   ɦ aː ̃ s  t̪ʰ i n    t͡ʃʰ oː ɾ iː l eː   k n iː k t̪ʰ iː   g ɾ eː ɾ   p ɖʱ eː k oː   d̪ eː kʰ  d̪ aː   ɾ   k ɦ i l eː k ɦ i l eː   t̪  j ɦ iː ̃ n i ɾ   b s eː ɾ   u s l eː   p ɖʱ eː k oː   k t̪ʰ aː   s u n  t̪ʰ i n   
